datapoint averagetime averagesmooth time timedelta speed speeddelta speedaverage speedaveragetime speedmax speedmaxtime maxspeed maxspeeddelta maxspeedaverage angle angledelta acceleration accelerationsmooth accelerationdelta accelerationmin accelerationmax accelerationmintime accelerationmaxtime distance distancedelta turn turndelta rpm
386 100 10 21.730006625 0.050769838 2.8222 -0.214716 2.11316 2.99146 3.56623 3.56623 5.34008 -0.0406748 5.26388 -28.8027 -5.00134 -4.22921 -0.0272644 -2.37874 -23.2743 10.6565 2.44313 -4.61625 60.409451 0.143282 -0.720068 -0.125033 3666.67
387 100 10 21.780776751 0.050770126 2.8222 0 2.11351 2.99069 3.56623 3.56623 5.18884 -0.151235 5.26384 -25.2416 3.56108 0 -0.0272644 4.22921 -23.2743 10.6565 2.44313 -4.61625 60.552734 0.143283 -0.631041 0.0890271 3666.67
388 100 10 21.840358945 0.059582194 2.89435 0.0721548 2.11389 2.99011 3.56623 3.56623 4.79786 -0.390984 5.26361 -17.299 7.94263 1.21101 0.0938368 1.21101 -23.2743 10.6565 2.44313 -4.61625 60.725186 0.172452 -0.432475 0.198566 3760.41
389 100 10 21.890437836 0.050078891 2.96557 0.0712228 2.11431 2.98995 3.56623 3.56623 4.53187 -0.265993 5.26326 -7.55082 9.74818 1.42221 0.236058 0.2112 -23.2743 10.6565 2.44313 -4.61625 60.873699 0.148513 -0.188771 0.243704 3852.95
390 100 10 21.950117822 0.059679986 3.03811 0.0725348 2.11476 2.98985 3.56623 3.56623 4.40759 -0.124281 5.26284 3.87539 11.4262 1.2154 0.357598 -0.206816 -23.2743 10.6565 2.44313 -4.61625 61.055013 0.181314 0.0968848 0.285655 3947.18
391 100 10 22.010236402 0.06011858 2.96867 -0.0694354 2.11518 2.98839 3.56623 3.56623 4.05994 -0.347644 5.26225 20.915 17.0396 -1.15497 0.120508 -2.37037 -23.2743 10.6565 2.44313 -4.61625 61.233485 0.178472 0.522876 0.425991 3856.97
392 100 10 22.069715381 0.059478979 2.93746 -0.0312166 2.11558 2.9859 3.56623 3.56623 4.01338 -0.0465595 5.26164 23.4712 2.55618 -0.524835 -0.00189707 0.630139 -23.2743 10.6565 2.44313 -4.61625 61.408202 0.174717 0.58678 0.0639045 3816.42
393 100 10 22.120272372 0.050556991 2.8222 -0.11526 2.11592 2.98154 3.56623 3.56623 3.93755 -0.0758321 5.26099 26.4651 2.99389 -2.27981 -0.474191 -1.75498 -23.2743 10.6565 2.44313 -4.61625 61.550884 0.142682 0.661628 0.0748472 3666.67
394 100 10 22.179674839 0.059402467 2.8222 0 2.11627 2.97994 3.56623 3.56623 3.7222 -0.215346 5.26024 26.6704 0.205307 0 -0.619067 2.27981 -23.2743 10.6565 2.44313 -4.58271 61.718529 0.167645 0.66676 0.00513268 3666.67
395 100 10 22.230050583 0.050375744 2.89413 0.0719321 2.11665 2.98014 3.56623 3.56623 3.65795 -0.064253 5.25946 15.8785 -10.7919 1.42791 -0.29123 1.42791 -23.2743 10.6565 2.44313 -4.58271 61.864323 0.145794 0.396962 -0.269798 3760.12
396 100 10 22.290067288 0.060016705 2.88254 -0.0115902 2.11702 2.97978 3.56623 3.56623 3.58638 -0.0715733 5.25865 7.42545 -8.45304 -0.193117 0.11238 -1.62103 -23.2743 10.6565 2.44313 -4.58271 62.037323 0.173 0.185636 -0.211326 3745.06
397 100 10 22.349619515 0.059552227 2.87246 -0.0100813 2.11739 2.97848 3.56623 3.56623 3.5574 -0.0289793 5.25782 -2.8542 -10.2796 -0.169285 0.095451 0.0238321 -23.2743 10.6565 2.44313 -4.58271 62.208384 0.171061 -0.0713549 -0.256991 3731.97
398 100 10 22.400437817 0.050818302 2.85845 -0.0140042 2.11775 2.97608 3.56623 3.56623 3.4877 -0.0696957 5.25696 -17.538 -14.6838 -0.275575 -0.0532076 -0.10629 -23.2743 10.6565 2.44313 -4.58271 62.353646 0.145262 -0.438449 -0.367094 3713.77
399 100 10 22.459650397 0.05921258 2.85207 -0.00638556 2.11811 2.97289 3.56623 3.56623 3.43262 -0.055082 5.25607 -24.387 -6.84903 -0.107841 -0.206213 0.167733 -23.2743 10.6565 2.44313 -4.58271 62.522524 0.168878 -0.609675 -0.171226 3705.48
400 100 10 22.519702878 0.060052481 2.8222 -0.0298707 2.11845 2.96869 3.56623 3.56623 3.40778 -0.0248372 5.25517 -30.9105 -6.52346 -0.497411 -0.377494 -0.389569 -23.2743 10.6565 2.44313 -4.58271 62.692004 0.16948 -0.772762 -0.163087 3666.67
401 100 10 22.569989823 0.050286945 2.8222 0 2.11879 2.96364 3.56623 3.56623 3.41677 0.00899217 5.25428 -29.5842 1.3263 0 -0.261996 0.497411 -23.2743 10.6565 2.44313 -4.58271 62.833924 0.14192 -0.739604 0.0331575 3666.67
402 100 10 22.630169535 0.060179712 2.8222 0 2.11913 2.95763 3.56623 3.56623 3.20235 -0.214421 5.25328 -24.3106 5.27358 0 -0.209513 0 -23.2743 10.6565 2.44313 -4.58271 63.003763 0.169839 -0.607765 0.131839 3666.67
403 100 10 22.690062977 0.059893442 2.8222 0 2.11947 2.95091 3.56623 3.56623 2.81225 -0.390103 5.25209 -19.7731 4.53746 0 0.0184683 0 -23.2743 10.6565 2.44313 -4.58271 63.172794 0.169031 -0.494328 0.113437 3666.67
404 100 10 22.750259778 0.060196801 2.8222 0 2.11981 2.94396 3.56623 3.56623 2.58243 -0.229819 5.2508 -13.0659 6.70721 0 0.0184683 0 -23.2743 10.6565 2.44313 -4.58271 63.342681 0.169887 -0.326648 0.16768 3666.67
405 100 10 22.809500453 0.059240675 2.8222 0 2.12016 2.93652 3.56623 3.5435 1.81335 -0.769085 5.24913 -5.73815 7.32777 0 -0.124323 0 -23.2743 10.6565 2.44313 -4.58271 63.50987 0.167189 -0.143454 0.183194 3666.67
406 100 10 22.860056965 0.050556512 2.8222 0 2.1205 2.92934 3.56623 3.5435 1.77293 -0.0404199 5.24744 -2.98481 2.75334 0 -0.105011 0 -23.2743 10.6565 2.44313 -4.58271 63.65255 0.14268 -0.0746203 0.0688334 3666.67
407 100 10 22.92007943 0.060022465 2.8222 0 2.12084 2.92294 3.56623 3.5435 1.78611 0.0131819 5.24577 -2.82812 0.15669 0 -0.0880827 0 -23.2743 10.6565 2.44313 -4.58271 63.821945 0.169395 -0.0707031 0.00391725 3666.67
408 100 10 22.971124484 0.051045054 2.8222 0 2.12118 2.91689 3.56623 3.5435 1.93776 0.151653 5.24416 -15.6118 -12.7837 0 -0.0605252 0 -23.2743 10.6565 2.44313 -4.58271 63.966004 0.144059 -0.390296 -0.319593 3666.67
409 100 10 23.030467047 0.059342563 2.83454 0.0123417 2.12152 2.91199 3.56623 3.5435 3.82169 1.88393 5.24347 -12.3274 3.28449 0.207974 -0.0289436 0.207974 -23.2743 10.6565 2.44313 -4.58271 64.134213 0.168209 -0.308184 0.0821121 3682.7
410 100 10 23.09017901 0.059711963 2.9071 0.0725629 2.1219 2.91001 3.56623 3.5435 4.53632 0.714631 5.24313 -13.5474 -1.22003 1.21522 0.142319 1.00724 -23.2743 10.6565 2.44313 -4.58271 64.307802 0.173589 -0.338685 -0.0305007 3776.98
411 100 10 23.150269102 0.060090092 2.968 0.060894 2.12231 2.90886 3.56623 3.5435 9.87072 5.3344 5.24537 -14.0815 -0.534099 1.01338 0.243657 -0.201837 -23.2743 10.6565 2.44313 -4.58271 64.486149 0.178347 -0.352037 -0.0133525 3856.09
412 100 10 23.210237279 0.059968177 2.98895 0.0209527 2.12273 2.90846 3.56623 3.5435 10.9488 1.07807 5.24813 -21.7002 -7.61871 0.349397 0.278597 -0.663982 -23.2743 10.6565 2.44313 -4.58271 64.665391 0.179242 -0.542505 -0.190468 3883.31
413 100 10 23.260342215 0.050104936 3.04837 0.0594206 2.12318 2.90917 3.56623 3.5435 3.62825 -7.32055 5.24735 -13.8891 7.81105 1.18592 0.397189 0.836526 -23.2743 10.6565 2.44313 -4.58271 64.818129 0.152738 -0.347228 0.195276 3960.51
414 100 10 23.320354934 0.060012719 2.88903 -0.159334 2.12355 2.9084 3.56623 3.5435 3.64004 0.0117911 5.24657 -18.4785 -4.58937 -2.65501 0.131688 -3.84093 -23.2743 10.6565 2.44313 -4.58271 64.991508 0.173379 -0.461963 -0.114734 3753.5
415 100 10 23.37941902 0.059064086 2.89253 0.00349998 2.12392 2.90911 3.56623 3.5435 3.66523 0.025187 5.24581 -15.8783 2.60017 0.0592574 0.137614 2.71426 -23.2743 10.6565 2.44313 -4.58271 65.162353 0.170845 -0.396959 0.0650042 3758.05
416 100 10 23.430132763 0.050713743 2.91566 0.0231256 2.1243 2.91004 3.56623 3.5435 11.961 8.29577 5.24905 -17.4239 -1.54559 0.456004 0.183214 0.396746 -23.2743 10.6565 2.44313 -4.58271 65.310217 0.147864 -0.435598 -0.0386399 3788.1
417 100 10 23.490263333 0.06013057 2.98677 0.0711124 2.12472 2.91097 3.56623 3.5435 12.3945 0.433483 5.25249 -14.2746 3.1493 1.18263 0.301478 0.726629 -23.2743 10.6565 2.44313 -4.58271 65.489813 0.179596 -0.356866 0.0787324 3880.49
418 100 10 23.540565317 0.050301984 3.05933 0.0725586 2.12517 2.91266 3.56623 3.5435 7.07455 -5.31992 5.25337 -0.745734 13.5289 1.44246 0.445724 0.259828 -23.2743 10.6565 2.44313 -4.58271 65.643703 0.15389 -0.0186433 0.338223 3974.76
419 100 10 23.600653937 0.06008862 3.14342 0.0840869 2.12566 2.9153 3.56623 3.5435 5.45499 -1.61956 5.25347 -1.63126 -0.885525 1.39938 0.564864 -0.0430795 -23.2743 10.6565 2.44313 -4.58271 65.832587 0.188884 -0.0407815 -0.0221381 4084
420 100 10 23.659985372 0.059331435 3.05051 -0.0929132 2.1261 2.91711 3.56623 3.5435 4.67835 -0.776639 5.25319 -9.32438 -7.69312 -1.566 0.286743 -2.96538 -23.2743 10.6565 2.44313 -4.58271 66.013578 0.180991 -0.233109 -0.192328 3963.29
421 100 10 23.719733269 0.059747897 3.07218 0.0216744 2.12656 2.91917 3.56623 3.5435 4.97228 0.293924 5.25306 -7.3453 1.97908 0.362764 0.221681 1.92877 -23.2743 10.6565 2.44313 -4.58271 66.197134 0.183556 -0.183633 0.049477 3991.45
422 100 10 23.770217614 0.050484345 3.07198 -0.00019598 2.12701 2.92135 3.56623 3.5435 7.04171 2.06944 5.25392 -0.581414 6.76389 -0.003882 0.186353 -0.366646 -23.2743 10.6565 2.44313 -4.58271 66.352221 0.155087 -0.0145354 0.169097 3991.2
423 100 10 23.830133441 0.059915827 3.03248 -0.039499 2.12745 2.92346 3.56623 3.5435 69.5884 62.5467 5.28486 -6.03291 -5.45149 -0.659242 0.00183671 -0.65536 -23.2743 10.6565 2.44313 -4.58271 66.533915 0.181694 -0.150823 -0.136287 3939.88
424 100 10 23.89027825 0.060144809 3.01795 -0.0145326 2.12788 2.92541 3.56623 3.5435 75.6382 6.04987 5.31869 -8.25982 -2.22692 -0.241626 0.243175 0.417616 -23.2743 10.6565 2.44313 -4.58271 66.715429 0.181514 -0.206496 -0.0556729 3921
425 100 10 23.95035455 0.0600763 2.99189 -0.0260608 2.12829 2.92711 3.56623 3.5435 4.55116 -71.0871 5.31832 -10.7702 -2.5104 -0.433795 0.193869 -0.192169 -23.2743 10.6565 2.44313 -4.58271 66.895171 0.179742 -0.269256 -0.0627601 3887.14
426 100 10 24.010046418 0.059691868 2.8974 -0.0944884 2.12866 2.92786 3.56623 3.5435 3.45569 -1.09546 5.31742 7.05931 17.8295 -1.58294 -0.0100244 -1.14914 -23.2743 10.6565 2.44313 -4.58271 67.068122 0.172951 0.176483 0.445738 3764.38
427 100 10 24.060089981 0.050043563 2.8222 -0.0752058 2.129 2.92786 3.56623 3.5435 2.34431 -1.11138 5.316 -11.4877 -18.5471 -1.50281 -0.278568 0.0801289 -23.2743 10.6565 2.44313 -4.58271 67.209355 0.141233 -0.287194 -0.463676 3666.67
428 100 10 24.119964918 0.059874937 2.894 0.0718036 2.12936 2.92858 3.56623 3.5435 3.98116 1.63685 5.31535 -11.2737 0.214063 1.19923 -0.302892 2.70203 -23.2743 10.6565 2.44313 -4.58271 67.382633 0.173278 -0.281842 0.00535157 3759.96
429 100 10 24.180363162 0.060398244 2.87345 -0.0205529 2.12972 2.92909 3.56623 3.5435 3.60939 -0.371773 5.31454 4.63874 15.9124 -0.340289 -0.476859 -1.53952 -23.2743 10.6565 2.44313 -4.58271 67.556184 0.173551 0.115968 0.39781 3733.25
430 100 10 24.239916192 0.05955303 2.89384 0.0203927 2.13009 2.92981 3.56623 3.5435 3.93316 0.323774 5.31387 1.84228 -2.79646 0.342429 -0.286016 0.682718 -23.2743 10.6565 2.44313 -4.58271 67.728521 0.172337 0.046057 -0.0699115 3759.75
431 100 10 24.300029008 0.060112816 2.8222 -0.0716434 2.13042 2.92981 3.56623 3.5435 2.57949 -1.35367 5.31256 -22.1089 -23.9512 -1.19181 -0.441474 -1.53424 -23.2743 10.6565 2.44313 -4.58271 67.898171 0.16965 -0.552723 -0.59878 3666.67
432 100 10 24.360233947 0.060204939 2.89838 0.0761862 2.13078 2.93057 3.56623 3.5435 4.40048 1.82099 5.31213 -7.52562 14.5833 1.26545 -0.314541 2.45726 -23.2743 10.6565 2.44313 -4.58271 68.072668 0.174497 -0.188141 0.364583 3765.65
433 100 10 24.420166834 0.059932887 2.88189 -0.0164933 2.13114 2.93046 3.56623 3.5435 8.0122 3.61172 5.31342 -10.3819 -2.85624 -0.275196 -0.276136 -1.54064 -23.2743 10.6565 2.44313 -4.58271 68.245388 0.17272 -0.259547 -0.0714061 3744.22
434 100 10 24.470558419 0.050391585 2.86752 -0.0143735 2.1315 2.92989 3.56623 3.5435 4.81809 -3.19411 5.31318 -13.9392 -3.55736 -0.285237 -0.280497 -0.0100404 -23.2743 10.6565 2.44313 -4.58271 68.389887 0.144499 -0.348481 -0.0889339 3725.55
435 100 10 24.529491187 0.058932768 2.85385 -0.0136659 2.13184 2.92873 3.56623 3.5435 6.68002 1.86193 5.31384 -17.7835 -3.84433 -0.23189 -0.260307 0.053347 -23.2743 10.6565 2.44313 -4.58271 68.558072 0.168185 -0.444589 -0.0961082 3707.79
436 100 10 24.580266275 0.050775088 2.84676 -0.0070858 2.13218 2.92679 3.56623 3.5435 7.26126 0.581241 5.31477 -23.9071 -6.12352 -0.139553 -0.115969 0.0923372 -23.2743 10.6565 2.44313 -4.58271 68.702617 0.144545 -0.597677 -0.153088 3698.59
437 100 10 24.630766783 0.050500508 2.8222 -0.0245676 2.13251 2.92352 3.56623 3.5435 7.55403 0.292765 5.31584 -29.3009 -5.39384 -0.486482 -0.0143361 -0.34693 -23.2743 10.6565 2.44313 -4.58271 68.845139 0.142522 -0.732523 -0.134846 3666.67
438 100 10 24.689994355 0.059227572 2.8222 0 2.13284 2.91953 3.56623 3.5435 8.41466 0.860629 5.31732 -33.4243 -4.12339 0 -0.134259 0.486482 -23.2743 10.6565 2.44313 -4.58271 69.012291 0.167152 -0.835608 -0.103085 3666.67
439 100 10 24.740611242 0.050616887 2.8222 0 2.13317 2.91483 3.56623 3.5435 9.05508 0.640422 5.3191 -36.0879 -2.66364 0 -0.10023 0 -23.2743 10.6565 2.44313 -4.58271 69.155142 0.142851 -0.902198 -0.066591 3666.67
440 100 10 24.800404423 0.059793181 2.8222 0 2.1335 2.90905 3.56623 3.5435 5.59247 -3.46261 5.31923 -52.5455 -16.4576 0 -0.134473 0 -23.2743 10.6565 2.44313 -4.58271 69.32389 0.168748 -1.31364 -0.411439 3666.67
441 100 10 24.860259297 0.059854874 2.8222 0 2.13383 2.90254 3.56623 3.5435 6.03935 0.44688 5.31958 -38.1444 14.4011 0 -0.0152911 0 -23.2743 10.6565 2.44313 -4.58271 69.492812 0.168922 -0.95361 0.360027 3666.67
442 100 10 24.920605831 0.060346534 2.8222 0 2.13416 2.89533 3.56623 3.4052 5.12078 -0.918567 5.31948 -36.7647 1.37976 0 -0.141836 0 -23.2743 10.6565 2.44313 -4.58271 69.663122 0.17031 -0.919116 0.0344939 3666.67
443 100 10 24.980211179 0.059605348 2.8222 0 2.13448 2.8895 3.56623 3.17596 5.24684 0.126057 5.31945 -26.1201 10.6445 0 -0.114316 0 -23.2743 10.6565 2.44313 -4.58271 69.83134 0.168218 -0.653004 0.266113 3666.67
444 100 10 25.040267836 0.060056657 2.89549 0.0732911 2.13485 2.8867 3.56623 3.14654 5.28523 0.0383881 5.31943 -16.1472 9.97294 1.22037 0.036244 1.22037 -23.2743 10.6565 2.44313 -4.25331 70.005233 0.173893 -0.40368 0.249324 3761.89
445 100 10 25.100563911 0.060296075 3.00216 0.106668 2.13526 2.88751 3.56623 3.14654 5.28646 0.00123247 5.31941 1.94866 18.0959 1.76907 0.23634 0.548701 -23.2743 10.6565 2.44313 -4.22921 70.186251 0.181018 0.0487166 0.452397 3900.47
446 100 10 25.160386983 0.059823072 3.07397 0.0718114 2.13571 2.88931 3.56623 3.14654 6.83442 1.54796 5.32013 14.1827 12.2341 1.2004 0.370335 -0.568669 -23.2743 10.6565 2.44313 -4.22921 70.370145 0.183894 0.354568 0.305852 3993.77
447 100 10 25.220399967 0.060012984 2.88831 -0.185659 2.13606 2.88984 3.56623 3.14654 6.21798 -0.616445 5.32056 23.9233 9.74059 -3.09365 0.109618 -4.29405 -23.2743 10.6565 2.44313 -4.22921 70.543481 0.173336 0.598083 0.243515 3752.56
448 100 10 25.280688683 0.060288716 2.8222 -0.0661111 2.13639 2.88984 3.56623 3.14654 6.66403 0.446051 5.3212 31.839 7.91562 -1.09657 -3.96134e-05 1.99708 -23.2743 10.6565 2.44313 -4.22921 70.713628 0.170147 0.795974 0.197891 3666.67
449 100 10 25.340025375 0.059336692 2.8222 0 2.13672 2.88984 3.56623 3.14654 6.32058 -0.343451 5.32167 31.8212 -0.0177169 0 -3.96134e-05 1.09657 -23.2743 10.6565 2.44313 -4.22921 70.881088 0.16746 0.795531 -0.000442922 3666.67
450 100 10 25.400548834 0.060523459 2.8222 0 2.13704 2.88984 3.56623 3.14654 6.04153 -0.27905 5.32202 24.9047 -6.91657 0 -3.96134e-05 0 -23.2743 10.6565 2.44313 -4.22921 71.051897 0.170809 0.622617 -0.172914 3666.67
451 100 10 25.459702077 0.059153243 2.93627 0.114071 2.13742 2.89098 3.56623 3.14654 5.81461 -0.22692 5.32225 0.797516 -24.1071 1.9284 0.192801 1.9284 -23.2743 10.6565 2.44313 -4.22921 71.225587 0.17369 0.0199379 -0.602679 3814.87
452 100 10 25.510422196 0.050720119 3.01704 0.0807695 2.13784 2.89293 3.56623 3.14654 5.74175 -0.07286 5.32245 -12.5091 -13.3067 1.59246 0.352046 -0.335949 -23.2743 10.6565 2.44313 -4.22921 71.378612 0.153025 -0.312728 -0.332666 3919.81
453 100 10 25.569731177 0.059308981 3.07361 0.0565689 2.13828 2.89544 3.56623 3.14654 5.40464 -0.33711 5.32249 -18.6476 -6.13843 0.953799 0.447426 -0.638656 -23.2743 10.6565 2.44313 -4.22921 71.560904 0.182292 -0.466189 -0.153461 3993.3
454 100 10 25.629697283 0.059966106 2.89222 -0.181382 2.13864 2.89614 3.56623 3.14654 5.24017 -0.16447 5.32245 -27.8648 -9.21726 -3.02475 0.0229149 -3.97855 -23.2743 10.6565 2.44313 -4.22921 71.734339 0.173435 -0.696621 -0.230431 3757.65
455 100 10 25.680190435 0.050493152 2.8222 -0.0700274 2.13896 2.89578 3.56623 3.14654 5.14861 -0.0915593 5.32237 -34.9269 -7.06203 -1.38687 -0.292679 1.63788 -23.2743 10.6565 2.44313 -4.22921 71.876841 0.142502 -0.873171 -0.176551 3666.67
456 100 10 25.739969701 0.059779266 2.8222 0 2.13929 2.89578 3.56623 3.14654 4.75802 -0.390591 5.3221 -32.8137 2.11317 0 -0.412718 1.38687 -23.2743 10.6565 2.44313 -4.22921 72.04555 0.168709 -0.820342 0.0528291 3666.67
457 100 10 25.800059929 0.060090228 2.8222 0 2.13961 2.89522 3.56623 3.14654 4.56773 -0.190288 5.32174 -27.1118 5.70185 0 -0.103353 0 -23.2743 10.6565 2.44313 -4.22921 72.215136 0.169586 -0.677796 0.142546 3666.67
458 100 10 25.860885648 0.060825719 2.93057 0.108368 2.13998 2.89585 3.56623 3.14654 4.48303 -0.084697 5.32135 -13.803 13.3088 1.78162 0.184466 1.78162 -23.2743 10.6565 2.44313 -4.22921 72.39339 0.178254 -0.345075 0.332721 3807.46
459 100 10 25.919772054 0.058886406 2.98977 0.0592091 2.14039 2.89717 3.56623 3.14654 4.44269 -0.0403488 5.32093 -2.66391 11.1391 1.00548 0.285014 -0.776141 -23.2743 10.6565 2.44313 -4.22921 72.569447 0.176057 -0.0665977 0.278478 3884.39
460 100 10 25.970377426 0.050605372 3.01656 0.0267844 2.1408 2.89884 3.56623 3.14654 3.90241 -0.540279 5.32026 7.95745 10.6214 0.52928 0.337942 -0.4762 -23.2743 10.6565 2.44313 -4.22921 72.722101 0.152654 0.198936 0.265534 3919.19
461 100 10 26.03017797 0.059800544 2.91945 -0.0971141 2.14117 2.89963 3.56623 3.14654 3.81422 -0.0881813 5.31955 17.2265 9.26902 -1.62397 -0.0172947 -2.15325 -23.2743 10.6565 2.44313 -4.22921 72.896685 0.174584 0.430662 0.231725 3793.01
462 100 10 26.08996351 0.05978554 2.8222 -0.0972478 2.14149 2.89948 3.56623 3.14654 3.64237 -0.171858 5.31876 24.7342 7.50775 -1.62661 -0.339201 -0.00264477 -23.2743 10.6565 2.44313 -4.22921 73.065412 0.168727 0.618355 0.187694 3666.67
463 100 10 26.140403612 0.050440102 2.8222 0 2.14181 2.89948 3.56623 3.14654 3.63538 -0.00698926 5.31796 28.2337 3.49946 0 -0.434581 1.62661 -23.2743 10.6565 2.44313 -4.22921 73.207764 0.142352 0.705842 0.0874864 3666.67
464 100 10 26.199624857 0.059221245 2.8222 0 2.14213 2.89924 3.56623 3.14654 3.57782 -0.0575537 5.31714 25.5573 -2.67639 0 -0.132106 0 -23.2743 10.6565 2.44313 -4.22921 73.374898 0.167134 0.638932 -0.0669097 3666.67
465 100 10 26.259700658 0.060075801 2.87491 0.0527146 2.14248 2.89976 3.56623 3.14654 3.56746 -0.0103588 5.31632 13.4467 -12.1105 0.877468 0.0943271 0.877468 -23.2743 10.6565 2.44313 -4.22921 73.547611 0.172713 0.336168 -0.302764 3735.15
466 100 10 26.319973572 0.060272914 2.87907 0.0041554 2.14282 2.90033 3.56623 3.14654 3.58229 0.0148232 5.3155 3.19444 -10.2523 0.068943 0.101221 -0.808525 -23.2743 10.6565 2.44313 -4.22921 73.721141 0.17353 0.0798611 -0.256307 3740.55
467 100 10 26.370353805 0.050380233 2.87537 -0.00369525 2.14317 2.90086 3.56623 3.14654 3.58826 0.00597437 5.31469 -7.69722 -10.8917 -0.0733472 0.0938867 -0.14229 -23.2743 10.6565 2.44313 -4.22921 73.866003 0.144862 -0.19243 -0.272292 3735.75
468 100 10 26.420446849 0.050093044 2.87881 0.0034411 2.14352 2.90143 3.56623 3.14654 3.59988 0.0116136 5.31388 -18.2097 -10.5125 0.0686941 -0.077406 0.142041 -23.2743 10.6565 2.44313 -4.22921 74.010212 0.144209 -0.455242 -0.262812 3740.22
469 100 10 26.470550005 0.050103156 2.8222 -0.0566158 2.14384 2.90143 3.56623 3.14654 3.66379 0.0639117 5.3131 -26.5669 -8.35722 -1.12999 -0.290953 -1.19868 -23.2743 10.6565 2.44313 -4.22921 74.151613 0.141401 -0.664173 -0.208931 3666.67
470 100 10 26.529851118 0.059301113 2.8222 0 2.14415 2.90143 3.56623 3.14654 3.09208 -0.571703 5.31206 -33.9124 -7.34554 0 -0.343881 1.12999 -23.2743 10.6565 2.44313 -4.22921 74.318972 0.167359 -0.847811 -0.183638 3666.67
471 100 10 26.58989169 0.060040572 2.8222 0 2.14447 2.90143 3.56623 3.14654 2.81428 -0.2778 5.31088 -32.8457 1.0667 0 -0.181484 0 -23.2743 10.6565 2.44313 -4.22921 74.488418 0.169446 -0.821144 0.0266675 3666.67
472 100 10 26.640264274 0.050372584 2.8222 0 2.14479 2.90072 3.56623 3.14654 2.89141 0.0771266 5.30975 -35.4788 -2.633 0 -0.0188228 0 -23.2743 10.6565 2.44313 -4.22921 74.630579 0.142161 -0.886969 -0.0658251 3666.67
473 100 10 26.700169363 0.059905089 2.8222 0 2.14511 2.89928 3.56623 3.14654 2.9471 0.0556935 5.30864 -30.9725 4.50622 0 -0.0188228 0 -23.2743 10.6565 2.44313 -4.22921 74.799643 0.169064 -0.774313 0.112656 3666.67
474 100 10 26.751107269 0.050937906 2.8222 0 2.14543 2.89677 3.56623 3.14654 3.03414 0.0870343 5.30757 -25.1687 5.8038 0 -0.0188228 0 -23.2743 10.6565 2.44313 -4.22921 74.9434 0.143757 -0.629218 0.145095 3666.67
475 100 10 26.809514979 0.05840771 2.8222 0 2.14575 2.89521 3.56623 3.14654 3.05875 0.0246141 5.30651 -17.3003 7.86847 0 -0.10657 0 -23.2743 10.6565 2.44313 -4.22921 75.108238 0.164838 -0.432506 0.196712 3666.67
476 100 10 26.859949546 0.050434567 2.8222 0 2.14606 2.89521 3.56623 3.14654 3.00254 -0.0562164 5.30543 -8.92743 8.37283 0 -0.113464 0 -23.2743 10.6565 2.44313 -4.22921 75.250574 0.142336 -0.223186 0.209321 3666.67
477 100 10 26.919758414 0.059808868 2.8222 0 2.14638 2.89521 3.56623 3.14654 2.98912 -0.0134162 5.30435 -4.29012 4.6373 0 -0.106129 0 -23.2743 10.6565 2.44313 -4.22921 75.419366 0.168792 -0.107253 0.115933 3666.67
478 100 10 26.97021362 0.050455206 2.8222 0 2.1467 2.89521 3.56623 3.14654 2.97183 -0.0172902 5.30325 8.61832 12.9084 0 -0.112999 0 -23.2743 10.6565 2.44313 -4.22921 75.561761 0.142395 0.215458 0.322711 3666.67
479 100 10 27.020354534 0.050140914 2.8932 0.0710042 2.14705 2.89592 3.56623 3.14654 2.87834 -0.0934947 5.30212 8.70801 0.0896895 1.41609 0.141609 1.41609 -23.2743 10.6565 2.44313 -4.22921 75.706829 0.145068 0.2177 0.00224224 3758.92
480 100 10 27.079636578 0.059282044 2.85778 -0.0354233 2.14738 2.89627 3.56623 3.14654 6.11422 3.23588 5.3025 6.81393 -1.89408 -0.597538 0.0818554 -2.01363 -23.2743 10.6565 2.44313 -4.22921 75.876244 0.169415 0.170348 -0.047352 3712.89
481 100 10 27.140068754 0.060432176 2.8933 0.0355191 2.14773 2.89627 3.56623 3.14654 6.50086 0.386642 5.30306 3.45945 -3.35448 0.587752 0.140631 1.18529 -23.2743 10.6565 2.44313 -4.22921 76.051092 0.174848 0.0864862 -0.083862 3759.04
482 100 10 27.190475229 0.050406475 3.01204 0.118742 2.14813 2.89709 3.56623 3.14654 42.6478 36.1469 5.32053 -7.65825 -11.1177 2.35569 0.3762 1.76794 -23.2743 10.6565 2.44313 -4.22921 76.202918 0.151826 -0.191456 -0.277943 3913.31
483 100 10 27.250266279 0.05979105 3.05262 0.0405805 2.14855 2.89688 3.56623 3.14654 6.98309 -35.6647 5.3213 -13.2691 -5.61089 0.678705 0.444071 -1.67699 -23.2743 10.6565 2.35569 -4.22921 76.385437 0.182519 -0.331729 -0.140272 3966.04
484 100 10 27.309701344 0.059435065 3.03665 -0.0159717 2.14897 2.89578 3.56623 3.14342 5.77845 -1.20465 5.32152 -16.3139 -3.04476 -0.268725 0.417198 -0.94743 -23.2743 10.6565 2.35569 -4.22921 76.56592 0.180483 -0.407848 -0.0761189 3945.29
