x averagetime averagesmooth time timedelta speed speeddelta speedaverage speedaveragetime speedmax speedmaxtime maxspeed maxspeeddelta maxspeedaverage angle angledelta acceleration accelerationsmooth accelerationdelta accelerationmin accelerationmax accelerationmintime accelerationmaxtime distance distancedelta turn turndelta rpm
95 100 10 5.46 0.059000000 5.52652 -0.285789 5.04041 5.2248 6.76276 6.76276 3.6972 0.0708329 6.38832 2.65316 -1.88848 -4.84388 -1.086 0.227387 -5.16316 8.19672 4.98814 -5.16316 29.241596 0.326065 0.066329 -0.047212 7180.19
96 100 10 5.523 0.063000000 5.40492 -0.121598 5.04385 5.25723 6.76276 6.76276 3.64713 -0.0500724 6.36246 0.778277 -1.87488 -1.93012 -1.43434 2.91376 -5.16316 8.19672 4.98814 -5.16316 29.582106 0.34051 0.0194569 -0.0468721 7022.2
97 100 10 5.58 0.057000000 5.14668 -0.258241 5.04481 5.28412 6.76276 6.76276 3.59677 -0.0503592 6.33662 1.42231 0.644038 -4.53054 -2.3779 -2.60042 -5.16316 8.19672 4.98814 -5.16316 29.875467 0.293361 0.0355579 0.0161009 6686.69
98 100 10 5.641 0.061000000 4.85238 -0.2943 5.04303 5.30508 6.76276 6.76276 3.60468 0.00791351 6.31132 -1.00742 -2.42973 -4.82458 -2.5195 -0.294045 -5.16316 8.19672 4.98814 -5.16316 30.171462 0.295995 -0.0251855 -0.0607434 6304.33
99 100 10 5.7 0.059000000 4.55808 -0.2943 5.03858 5.32016 6.76276 6.76276 3.53394 -0.0707401 6.28584 -1.79436 -0.786937 -4.98814 -3.15704 -0.163553 -5.16316 8.19672 4.98814 -5.16316 30.440389 0.268927 -0.0448589 -0.0196734 5921.97
100 100 10 5.762 0.062000000 4.25888 -0.299205 5.03149 5.32935 6.76276 6.76276 3.72248 0.188538 6.26254 -2.50803 -0.713676 -4.82589 -3.26944 0.162245 -5.16316 8.19672 4.98814 -5.16316 30.704439 0.26405 -0.0627008 -0.0178419 5533.23
101 100 10 5.82 0.058000000 3.96948 -0.289395 5.02192 5.3327 6.76276 6.76276 3.45304 -0.26944 6.23722 -4.36039 -1.85236 -4.98957 -3.60096 -0.163674 -5.16316 8.19672 4.98814 -5.16316 30.934669 0.23023 -0.10901 -0.0463089 5157.24
102 100 10 5.871 0.051000000 3.80762 -0.161858 5.01108 5.33193 6.76276 6.76276 3.29837 -0.154673 6.21099 -5.4515 -1.09111 -3.17368 -4.40023 1.81588 -5.16316 8.19672 4.98814 -5.16316 31.128858 0.194189 -0.136288 -0.0272778 4946.96
103 100 10 5.931 0.060000000 3.77124 -0.0363791 5.00011 5.3279 6.76276 6.76276 3.19494 -0.103427 6.18429 -9.53025 -4.07875 -0.606318 -3.9784 2.56736 -5.16316 8.19672 4.98814 -5.16316 31.355133 0.226275 -0.238256 -0.101969 4899.69
104 100 10 5.982 0.051000000 3.77124 0 4.98933 5.32093 6.76276 6.76276 3.15696 -0.0379766 6.15774 -12.3402 -2.80993 0 -3.47127 0.606318 -5.16316 8.19672 4.98813 -5.16316 31.547466 0.192333 -0.308504 -0.0702482 4899.69
105 100 10 6.041 0.059000000 3.77124 0 4.97874 5.31146 6.76276 6.76276 3.20758 0.0506201 6.13209 -14.0715 -1.73136 0 -2.98688 0 -5.16316 8.19672 4.98813 -5.16316 31.769969 0.222503 -0.351789 -0.043284 4899.69
106 100 10 6.092 0.051000000 3.77124 0 4.96833 5.2991 6.76276 6.76276 2.83216 -0.37542 6.10364 -18.258 -4.1865 0 -2.79387 0 -5.16316 8.19672 4.98813 -5.16316 31.962302 0.192333 -0.456451 -0.104663 4899.69
107 100 10 6.15 0.058000000 3.67314 -0.0980999 4.95726 5.2833 6.76276 6.76276 1.64785 -1.18432 6.06555 -25.5713 -7.31324 -1.69138 -2.50996 -1.69138 -5.16316 8.19672 4.98813 -5.16316 32.175344 0.213042 -0.639282 -0.182831 4772.24
108 100 10 6.211 0.061000000 3.37884 -0.2943 4.94388 5.26162 6.76276 6.76276 1.35092 -0.296922 6.0256 -24.7869 0.78438 -4.82459 -2.50996 -3.13321 -5.16316 8.19672 4.96509 -5.16316 32.381453 0.206109 -0.619673 0.0196095 4389.88
109 100 10 6.27 0.059000000 3.08454 -0.2943 4.92826 5.23405 6.76276 6.76276 4.43488 3.08396 6.01223 -29.862 -5.07507 -4.98814 -2.50996 -0.163545 -5.16316 8.19672 4.96509 -5.16316 32.563441 0.181988 -0.746549 -0.126877 4007.51
110 100 10 6.323 0.053000000 2.82948 -0.25506 4.91077 5.20098 6.76276 6.76276 4.53817 0.103286 5.99995 -35.2175 -5.35554 -4.81245 -2.50861 0.175685 -5.16316 8.19672 4.96509 -5.16316 32.713404 0.149963 -0.880438 -0.133889 3676.13
111 100 10 6.38 0.057000000 2.77124 -0.0582399 4.89308 5.16528 6.76276 6.76276 4.54993 0.0117616 5.98796 -37.888 -2.67052 -1.02175 -2.11183 3.7907 -5.16316 8.19672 4.96509 -5.16316 32.871365 0.157961 -0.947201 -0.066763 3600.47
112 100 10 6.432 0.052000000 2.77124 0 4.87569 5.13249 6.76276 6.76276 4.62511 0.075178 5.97679 -41.6059 -3.71783 0 -1.79446 1.02175 -5.16316 8.19672 4.96509 -5.16316 33.01547 0.144105 -1.04015 -0.0929456 3600.47
113 100 10 6.491 0.059000000 2.77124 0 4.85858 5.0972 6.76276 6.76276 4.51548 -0.109625 5.96491 -45.4877 -3.88184 0 -1.73383 0 -5.16316 8.19672 4.96509 -5.16316 33.178973 0.163503 -1.13719 -0.0970459 3600.47
114 100 10 6.55 0.059000000 3.01649 0.24525 4.84373 5.06464 6.76276 6.76276 4.28593 -0.229559 5.95137 -39.5335 5.95417 4.15678 -1.31815 4.15678 -5.16316 8.19672 4.96509 -5.16316 33.356946 0.177973 -0.988338 0.148854 3919.1
115 100 10 6.601 0.051000000 3.26174 0.24525 4.83107 5.03704 6.76276 6.76276 3.99614 -0.28979 5.93573 -38.7683 0.765214 4.80882 -0.837271 0.652044 -5.16316 8.19672 4.96509 -5.16316 33.523295 0.166349 -0.969208 0.0191303 4237.74
116 100 10 6.661 0.060000000 3.55604 0.2943 4.82095 5.01503 6.76276 6.76276 3.60717 -0.388963 5.91725 -35.931 2.83733 4.905 -0.346771 0.0961781 -5.16316 8.19672 4.96509 -5.16316 33.736658 0.213363 -0.898275 0.0709333 4620.1
117 100 10 6.721 0.060000000 3.77124 0.2152 4.81269 4.99593 6.76276 6.76276 3.4457 -0.161476 5.89779 -34.9391 0.991902 3.58667 0.181034 -1.31834 -5.16316 8.19672 4.96509 -5.16316 33.962933 0.226275 -0.873477 0.0247976 4899.69
118 100 10 6.781 0.060000000 3.77124 0 4.80455 4.97976 6.76276 6.76276 3.28744 -0.158253 5.8774 -29.4556 5.48344 0 0.663493 -3.58667 -5.16316 8.19672 4.96509 -5.16316 34.189208 0.226275 -0.736391 0.137086 4899.69
119 100 10 6.841 0.060000000 3.77124 0 4.79654 4.96655 6.76276 6.76276 3.23235 -0.0550912 5.85689 -24.35 5.10568 0 1.16231 0 -5.16316 8.19672 4.96509 -5.16316 34.415483 0.226275 -0.608749 0.127642 4899.69
120 100 10 6.901 0.060000000 3.77124 0 4.78865 4.95394 6.76276 6.76276 3.27975 0.0473948 5.83707 -25.1412 -0.791264 0 1.64355 0 -5.16316 8.19672 4.96509 -5.16316 34.641758 0.226275 -0.628531 -0.0197816 4899.69
121 100 10 6.96 0.059000000 3.84662 0.0753777 4.78146 4.9416 6.76276 6.76276 3.44894 0.169192 5.81884 -23.7078 1.43346 1.27759 1.87349 1.27759 -5.16316 8.19672 4.96509 -5.16316 34.868709 0.226951 -0.592694 0.0358365 4997.62
122 100 10 7.021 0.061000000 3.66824 -0.178383 4.77303 4.92686 6.76276 6.76276 2.67545 -0.773489 5.79502 -34.3212 -10.6134 -2.92431 1.58106 -4.20189 -5.16316 8.19672 4.96509 -5.16316 35.092472 0.223763 -0.858029 -0.265335 4765.86
123 100 10 7.081 0.060000000 3.37394 -0.2943 4.76251 4.91213 6.76276 6.76276 2.01235 -0.663099 5.76658 -36.4319 -2.11068 -4.905 1.09056 -1.9807 -5.16316 8.19672 4.96509 -5.16316 35.294908 0.202436 -0.910796 -0.052767 4383.5
124 100 10 7.141 0.060000000 3.08454 -0.289395 4.74999 4.89744 6.76276 6.76276 4.843 2.83064 5.75969 -3.30482 33.127 -4.82325 0.192552 0.0817498 -5.16316 8.19672 4.96509 -5.16316 35.479981 0.185073 -0.0826206 0.828176 4007.51
125 100 10 7.201 0.060000000 2.79024 -0.2943 4.73547 4.88073 6.76276 6.76276 3.81039 -1.0326 5.74525 -45.9067 -42.6019 -4.905 -0.77883 -0.0817458 -5.16316 8.19672 4.96509 -5.16316 35.647396 0.167415 -1.14767 -1.06505 3625.15
126 100 10 7.261 0.060000000 2.87362 0.0833795 4.72178 4.86228 6.76276 6.76276 6.22509 2.4147 5.74878 -31.1834 14.7234 1.38966 -1.13036 6.29466 -5.16316 8.19672 4.96509 -5.16316 35.819813 0.172417 -0.779584 0.368084 3733.48
127 100 10 7.321 0.060000000 3.07914 0.205518 4.70979 4.84318 6.76276 6.76276 6.32221 0.0971204 5.75297 -28.5162 2.66711 3.4253 -1.1465 2.03565 -5.16316 8.19672 4.96509 -5.16316 36.004562 0.184749 -0.712906 0.0666779 4000.49
128 100 10 7.381 0.060000000 3.37344 0.2943 4.70011 4.82835 6.76276 6.76276 5.8697 -0.452507 5.75381 -36.9945 -8.47823 4.905 -0.656 1.4797 -5.16316 8.19672 4.96509 -5.16316 36.206969 0.202407 -0.924862 -0.211956 4382.86
129 100 10 7.443 0.062000000 3.66774 0.2943 4.69268 4.81941 6.76276 6.76276 6.06274 0.193039 5.75603 -35.3602 1.6343 4.74678 -0.181323 -0.158226 -5.16316 8.19672 4.96509 -5.16316 36.434369 0.2274 -0.884004 0.0408576 4765.22
130 100 10 7.502 0.059000000 3.77124 0.103502 4.6861 4.81007 6.76276 6.76276 5.8794 -0.183345 5.75691 -39.7608 -4.40066 1.75427 -0.00589564 -2.9925 -5.16316 8.19672 4.96509 -5.16316 36.656872 0.222503 -0.994021 -0.110017 4899.69
131 100 10 7.564 0.062000000 3.77124 0 4.67961 4.79842 6.76276 6.76276 5.84799 -0.0314143 5.75756 -38.5508 1.21006 0 -0.133654 -1.75427 -5.16316 8.19672 4.96509 -5.16316 36.890689 0.233817 -0.963769 0.0302515 4899.69
132 100 10 7.621 0.057000000 3.629 -0.142245 4.67221 4.7856 6.76276 6.76276 5.90847 0.0604879 5.75862 -36.0501 2.50064 -2.49553 -0.0907766 -2.49553 -5.16316 8.19672 4.96509 -5.16316 37.097542 0.206853 -0.901253 0.062516 4714.88
133 100 10 7.68 0.059000000 3.77124 0.142245 4.66591 4.77724 6.76276 6.76276 5.90752 -0.000953866 5.75966 -31.4946 4.55554 2.41093 0.640817 4.90646 -5.16316 8.19672 4.96509 -5.16316 37.320045 0.222503 -0.787365 0.113889 4899.69
134 100 10 7.731 0.051000000 3.77124 0 4.6597 4.77062 6.76276 6.76276 5.92386 0.016343 5.76081 -26.7295 4.76508 0 1.12314 -2.41093 -5.16316 8.19672 4.96509 -5.16316 37.512378 0.192333 -0.668238 0.119127 4899.69
135 100 10 7.791 0.060000000 4.05086 0.279617 4.6555 4.76606 6.76276 6.76276 5.80124 -0.122623 5.76108 -18.5017 8.22777 4.66029 2.07967 4.66029 -5.16316 8.19672 4.96509 -5.16316 37.75543 0.243052 -0.462543 0.205694 5262.98
136 100 10 7.85 0.059000000 4.29889 0.248028 4.65306 4.76105 6.76276 6.76276 5.83451 0.0332727 5.76159 -11.8284 6.67338 4.20386 2.36109 -0.456427 -5.16316 8.19672 4.96509 -5.16316 38.009064 0.253634 -0.295709 0.166835 5585.22
137 100 10 7.911 0.061000000 4.57898 0.280088 4.65255 4.7565 6.76276 6.76276 5.54944 -0.285073 5.76014 -1.41828 10.4101 4.59161 2.47772 0.387752 -5.16316 8.19672 4.96509 -5.16316 38.288382 0.279318 -0.035457 0.260252 5949.12
138 100 10 7.971 0.060000000 4.82462 0.245644 4.65371 4.75186 6.76276 6.76276 5.13056 -0.418881 5.75589 4.21862 5.6369 4.09406 2.39663 -0.497553 -5.16316 8.19672 4.96509 -5.16316 38.577859 0.289477 0.105466 0.140923 6268.26
139 100 10 8.031 0.060000000 4.70978 -0.114841 4.65409 4.74337 6.76276 6.76276 4.91253 -0.218026 5.75023 4.75536 0.536739 -1.91402 1.73055 -6.00808 -5.16316 8.19672 4.96509 -5.16316 38.860446 0.282587 0.118884 0.0134185 6119.06
140 100 10 8.091 0.060000000 4.54549 -0.164288 4.65337 4.73071 6.76276 6.76276 4.6291 -0.283428 5.74276 4.10026 -0.655101 -2.73813 1.28131 -0.82411 -5.16316 8.19672 4.96509 -5.16316 39.133176 0.27273 0.102506 -0.0163775 5905.61
141 100 10 8.142 0.051000000 4.50311 -0.0423808 4.65237 4.71532 6.76276 6.76276 4.4845 -0.144604 5.73442 2.98817 -1.11209 -0.830996 1.19821 1.90714 -5.16316 8.19672 4.96509 -5.16316 39.362835 0.229659 0.0747043 -0.0278022 5850.55
142 100 10 8.203 0.061000000 4.4409 -0.0622153 4.65098 4.69661 6.76276 6.76276 4.42793 -0.0565648 5.72583 6.58306 3.59489 -1.01992 1.34577 -0.188927 -5.16316 8.19672 4.96509 -5.16316 39.63373 0.270895 0.164576 0.0898722 5769.72
143 100 10 8.26 0.057000000 4.39908 -0.0418153 4.64933 4.67513 6.76276 6.76276 3.99156 -0.436374 5.71449 8.43734 1.85429 -0.733601 1.03131 0.286322 -5.16316 8.19672 4.96509 -5.16316 39.884478 0.250748 0.210934 0.0463572 5715.39
144 100 10 8.311 0.051000000 4.29229 -0.106791 4.64702 4.65504 6.76276 6.76276 3.75098 -0.240577 5.70174 9.05756 0.620213 -2.09394 0.82192 -1.36034 -5.16316 8.19672 4.96509 -5.16316 40.103385 0.218907 0.226439 0.0155053 5576.65
145 100 10 8.37 0.059000000 4.04775 -0.244536 4.64315 4.63482 6.76276 6.76276 3.78058 0.0295924 5.68935 9.99678 0.939226 -4.14468 -0.0585763 -2.05074 -5.16316 8.19672 4.96509 -5.16316 40.342202 0.238817 0.24992 0.0234806 5258.94
146 100 10 8.433 0.063000000 3.97046 -0.0772972 4.63884 4.61116 6.76276 6.76276 3.699 -0.0815799 5.67659 11.3524 1.35566 -1.22694 -0.601656 2.91774 -5.16316 8.19672 4.96509 -5.16316 40.592341 0.250139 0.283811 0.0338915 5158.51
147 100 10 8.49 0.057000000 3.96065 -0.00980997 4.63452 4.58446 6.76276 6.76276 3.44082 -0.258172 5.66235 12.1916 0.839165 -0.172105 -1.07803 1.05484 -5.16316 8.19672 4.96509 -5.16316 40.818098 0.225757 0.30479 0.0209791 5145.77
148 100 10 8.541 0.051000000 3.77124 -0.189402 4.62905 4.55454 6.76276 6.53198 3.31197 -0.128851 5.64747 12.0629 -0.12875 -3.71377 -1.85881 -3.54166 -5.16316 8.19672 4.96509 -5.16316 41.010431 0.192333 0.301571 -0.00321874 4899.69
149 100 10 8.6 0.059000000 3.9234 0.15216 4.62462 4.52846 6.76276 6.53198 3.74426 0.432292 5.6355 13.8919 1.829 2.57899 -1.40951 6.29275 -5.16316 8.19672 4.96509 -5.16316 41.241912 0.231481 0.347297 0.0457251 5097.38
150 100 10 8.662 0.062000000 4.09035 0.166948 4.62128 4.50699 6.76276 6.53198 3.65624 -0.0880211 5.62313 13.9312 0.0393724 2.69271 -0.866426 0.113721 -5.16316 8.19672 4.96509 -5.16316 41.495514 0.253602 0.348281 0.000984311 5314.28
151 100 10 8.72 0.058000000 4.08905 -0.00129938 4.61797 4.48615 6.76276 6.53198 3.56145 -0.0947981 5.61033 14.2412 0.309994 -0.0224031 -0.785566 -2.71511 -5.16316 8.19672 4.96509 -5.16316 41.732679 0.237165 0.356031 0.00774986 5312.6
152 100 10 8.78 0.060000000 3.86726 -0.221797 4.61334 4.46362 6.76276 6.53198 3.28043 -0.281015 5.59594 14.1879 -0.0532782 -3.69662 -1.05324 -3.67421 -5.16316 8.19672 4.96509 -5.16316 41.964714 0.232035 0.354699 -0.00133196 5024.43
153 100 10 8.84 0.060000000 3.82029 -0.0469615 4.60847 4.44164 6.76276 6.53198 3.49908 0.218652 5.58308 16.5183 2.33039 -0.782692 -1.05814 2.91392 -5.16316 8.19672 4.96509 -5.16316 42.193932 0.229218 0.412958 0.0582598 4963.42
154 100 10 8.891 0.051000000 3.95626 0.135971 4.60449 4.42396 6.76276 6.53198 3.69411 0.195029 5.57156 17.783 1.26471 2.66609 -0.582141 3.44879 -5.16316 8.19672 4.96509 -5.16316 42.395702 0.20177 0.444576 0.0316178 5140.07
155 100 10 8.951 0.060000000 3.87338 -0.0828848 4.60006 4.40839 6.76276 6.53198 3.7804 0.0862874 5.56071 17.5238 -0.259213 -1.38141 -0.305815 -4.04751 -5.16316 8.19672 4.96509 -5.16316 42.628105 0.232403 0.438096 -0.00648034 5032.39
156 100 10 9.01 0.059000000 3.82433 -0.0490501 4.59539 4.39484 6.76276 6.53198 3.35955 -0.420849 5.54745 16.2211 -1.30271 -0.831358 -0.266257 0.550056 -5.16316 8.19672 4.96509 -5.16316 42.85374 0.225635 0.405528 -0.0325678 4968.66
157 100 10 9.071 0.061000000 3.79635 -0.0279837 4.59061 4.3839 6.76276 6.53198 3.4728 0.113248 5.53502 16.48 0.25892 -0.458749 -0.294921 0.372609 -5.16316 8.19672 4.96509 -5.16316 43.085317 0.231577 0.412001 0.006473 4932.3
158 100 10 9.13 0.059000000 3.86176 0.0654123 4.58627 4.37656 6.76276 6.53198 3.70103 0.228235 5.52411 16.2014 -0.278672 1.10868 0.187324 1.56743 -5.16316 8.19672 4.96509 -5.16316 43.313161 0.227844 0.405034 -0.0069668 5017.29
159 100 10 9.181 0.051000000 4.02231 0.160547 4.58293 4.37101 6.76276 6.53198 3.92415 0.223118 5.51464 14.6561 -1.54524 3.14798 0.244223 2.03929 -5.16316 8.19672 4.96509 -5.16316 43.518299 0.205138 0.366403 -0.038631 5225.88
160 100 10 9.241 0.060000000 4.09534 0.0730343 4.58006 4.36393 6.76276 6.53198 4.51403 0.589878 5.50875 13.7593 -0.896833 1.21724 0.096676 -1.93074 -5.16316 8.19672 4.96509 -5.16316 43.764019 0.24572 0.343983 -0.0224208 5320.76
161 100 10 9.301 0.060000000 4.29024 0.194901 4.57837 4.35708 6.76276 6.53198 4.77736 0.263328 5.50448 13.8069 0.0475967 3.24835 0.423751 2.03111 -5.16316 8.19672 4.96509 -5.16316 44.021433 0.257414 0.345172 0.00118992 5573.98
162 100 10 9.361 0.060000000 4.5391 0.248856 4.57814 4.35221 6.76276 6.53198 4.57826 -0.199095 5.49909 12.5697 -1.23717 4.14759 1.20817 0.899243 -5.16316 8.19672 4.96509 -5.16316 44.293779 0.272346 0.314243 -0.0309293 5897.3
163 100 10 9.42 0.059000000 4.67056 0.131466 4.57867 4.35158 6.76276 6.53198 4.72504 0.146777 5.49462 10.7484 -1.82131 2.22824 1.50927 -1.91935 -5.16316 8.19672 4.96509 -5.07127 44.569342 0.275563 0.26871 -0.0455328 6068.11
164 100 10 9.48 0.060000000 4.90517 0.234612 4.58055 4.35625 6.76276 6.53198 5.57119 0.846154 5.49506 9.94527 -0.803151 3.9102 1.63368 1.68196 -5.16316 8.19672 4.96509 -5.07127 44.863652 0.29431 0.248632 -0.0200788 6372.92
165 100 10 9.541 0.061000000 5.12546 0.220288 4.58366 4.36254 6.76276 6.53198 4.59234 -0.978852 5.4899 8.55016 -1.3951 3.61128 2.13295 -0.298924 -5.16316 8.19672 4.96509 -5.07127 45.176305 0.312653 0.213754 -0.0348776 6659.12
166 100 10 9.6 0.059000000 4.93417 -0.191295 4.58566 4.36487 6.76276 6.53198 4.47526 -0.117086 5.48413 8.06098 -0.489185 -3.24229 1.89185 -6.85357 -5.16316 8.19672 4.96509 -5.07127 45.467421 0.291116 0.201524 -0.0122296 6410.59
167 100 10 9.662 0.062000000 4.63987 -0.2943 4.58596 4.36265 6.76276 6.53198 4.20215 -0.273101 5.47689 7.5051 -0.555883 -4.74678 1.46305 -1.50448 -5.16316 8.19672 4.96509 -5.07127 45.755093 0.287672 0.187627 -0.0138971 6028.23
168 100 10 9.721 0.059000000 4.34557 -0.2943 4.58461 4.35656 6.76276 6.53198 4.9498 0.74765 5.47393 9.78013 2.27503 -4.98813 0.853368 -0.241353 -5.16316 8.19672 4.96509 -5.07127 46.011481 0.256388 0.244503 0.0568759 5645.87
169 100 10 9.78 0.059000000 4.46057 0.115004 4.58392 4.35406 6.76276 6.53198 5.44318 0.493376 5.47376 10.2714 0.491224 1.94922 0.733493 6.93735 -5.16316 8.19672 4.96509 -5.07127 46.274655 0.263174 0.256784 0.0122806 5795.28
170 100 10 9.843 0.063000000 4.76125 0.300683 4.5849 4.35563 6.76276 6.53198 5.48316 0.0399754 5.47381 11.2716 1.00027 4.77275 1.08904 2.82352 -5.16316 8.19672 4.96509 -5.07127 46.574614 0.299959 0.281791 0.0250067 6185.94
171 100 10 9.901 0.058000000 4.91201 0.150755 4.58671 4.3569 6.76276 6.53198 5.35143 -0.131726 5.47313 10.3334 -0.938207 2.59923 1.02413 -2.17352 -5.16316 8.19672 4.96509 -5.07127 46.859511 0.284897 0.258335 -0.0234552 6381.8
172 100 10 9.96 0.059000000 4.61771 -0.2943 4.58688 4.35438 6.76276 6.53198 3.94204 -1.40939 5.46472 9.36466 -0.968754 -4.98814 0.110559 -7.58737 -5.16316 8.19672 4.96509 -5.07127 47.131956 0.272445 0.234117 -0.0242188 5999.44
173 100 10 10.011 0.051000000 4.37246 -0.24525 4.58571 4.34667 6.76276 6.53198 4.60843 0.666388 5.46004 9.07974 -0.284923 -4.80882 -0.593148 0.179318 -5.16316 8.19672 4.96509 -5.07127 47.354951 0.222995 0.226993 -0.00712308 5680.81
174 100 10 10.071 0.060000000 4.47147 0.09901 4.58509 4.34196 6.76276 6.53198 5.5478 0.939368 5.46052 9.95167 0.871934 1.65017 -0.819151 6.45899 -5.16316 8.19672 4.96509 -5.07127 47.623239 0.268288 0.248792 0.0217983 5809.44
175 100 10 10.13 0.059000000 4.66767 0.1962 4.58553 4.34211 6.76276 6.53198 5.06112 -0.486681 5.45836 10.7211 0.769476 3.32542 -0.847736 1.67526 -5.16316 8.19672 4.96509 -5.07127 47.898632 0.275393 0.268029 0.0192369 6064.35
176 100 10 10.181 0.051000000 4.56669 -0.10098 4.58543 4.34375 6.76276 6.53198 4.37165 -0.689469 5.45252 9.65363 -1.06752 -1.98001 -0.721508 -5.30543 -5.16316 8.19672 4.96509 -5.07127 48.131533 0.232901 0.241341 -0.0266881 5933.15
177 100 10 10.24 0.059000000 4.27239 -0.2943 4.58376 4.34161 6.76276 6.53198 4.6602 0.288552 5.44828 9.17759 -0.47604 -4.98814 -0.745644 -3.00813 -5.16316 8.19672 4.96509 -5.07127 48.383604 0.252071 0.22944 -0.011901 5550.79
178 100 10 10.291 0.051000000 4.29792 0.0255318 4.58224 4.33783 6.76276 6.53198 5.23509 0.574891 5.44715 9.49801 0.320422 0.500623 -0.196769 5.48876 -5.16316 8.19672 4.96509 -5.07127 48.602798 0.219194 0.23745 0.00801055 5583.96
179 100 10 10.351 0.060000000 4.59713 0.299205 4.58232 4.33406 6.76276 6.53198 5.51346 0.278366 5.4475 9.02856 -0.469452 4.98675 0.106984 4.48612 -5.16316 8.19672 4.98675 -5.07127 48.878626 0.275828 0.225714 -0.0117363 5972.7
180 100 10 10.411 0.060000000 4.87822 0.281095 4.58388 4.33036 6.76276 6.53198 4.86465 -0.648804 5.44443 7.23364 -1.79491 4.68492 0.0982009 -0.30183 -5.16316 8.19672 4.98675 -5.07127 49.171319 0.292693 0.180841 -0.0448728 6337.9
181 100 10 10.471 0.060000000 4.92644 0.0482216 4.58567 4.32474 6.76276 6.53198 4.20603 -0.658619 5.43795 5.74014 -1.4935 0.803693 -0.0813529 -3.88122 -5.16316 8.19672 4.98675 -5.07127 49.466906 0.295587 0.143504 -0.0373376 6400.55
182 100 10 10.532 0.061000000 4.62724 -0.299205 4.58589 4.31373 6.76276 6.53198 4.23154 0.0255102 5.43166 4.05323 -1.68691 -4.905 -0.0730389 -5.70869 -5.16316 8.19672 4.98675 -5.07127 49.749168 0.282262 0.101331 -0.0421726 6011.82
183 100 10 10.583 0.051000000 4.38689 -0.240345 4.58485 4.2978 6.76276 6.53198 4.64131 0.40977 5.42757 6.57996 2.52673 -4.71265 -0.0634218 0.19235 -5.16316 8.19672 4.98675 -5.07127 49.9729 0.223732 0.164499 0.0631682 5699.56
184 100 10 10.64 0.057000000 4.31716 -0.0697365 4.58347 4.27901 6.76276 6.53198 5.49972 0.858409 5.42794 8.18024 1.60028 -1.22345 -0.350783 3.4892 -5.16316 8.19672 4.98675 -5.07127 50.218978 0.246078 0.204506 0.040007 5608.95
185 100 10 10.691 0.051000000 4.51696 0.199805 4.58313 4.26229 6.76276 6.53198 5.32955 -0.170174 5.42744 10.7862 2.60593 3.91775 -0.29155 5.1412 -5.16316 8.19672 4.98675 -5.07127 50.449343 0.230365 0.269654 0.0651482 5868.55
186 100 10 10.75 0.059000000 4.61506 0.0981002 4.5833 4.24563 6.76276 6.53198 4.47178 -0.857773 5.42256 10.7318 -0.0543571 1.66272 0.0727217 -2.25504 -5.16316 8.19672 4.98675 -5.07127 50.721632 0.272289 0.268295 -0.00135893 5996
187 100 10 10.81 0.060000000 4.32076 -0.2943 4.58196 4.22351 6.76276 6.41273 4.24127 -0.230508 5.41656 10.7848 0.0529981 -4.905 0.0810353 -6.56772 -5.16316 8.19672 4.98675 -5.07127 50.980878 0.259246 0.26962 0.00132495 5613.64
188 100 10 10.863 0.053000000 4.14368 -0.177082 4.57975 4.20164 6.76276 6.41273 4.24366 0.00239263 5.41064 10.8877 0.10286 -3.34116 -0.303143 1.56384 -5.16316 8.19672 4.98675 -5.07127 51.200493 0.219615 0.272192 0.00257149 5383.57
189 100 10 10.921 0.058000000 4.39384 0.250155 4.57882 4.18145 6.76276 6.40581 6.50767 2.26401 5.41615 12.278 1.39036 4.31302 -0.370516 7.65418 -5.16316 8.19672 4.98675 -5.07127 51.455335 0.254842 0.306951 0.0347591 5708.58
190 100 10 10.982 0.061000000 4.68814 0.2943 4.57936 4.16617 6.76276 6.40581 6.53455 0.0268808 5.42174 12.7287 0.450691 4.82459 -0.356549 0.511575 -5.16316 8.19672 4.98675 -5.07127 51.741311 0.285976 0.318218 0.0112673 6090.94
191 100 10 11.041 0.059000000 4.91167 0.223535 4.58102 4.15397 6.76276 6.40581 4.48287 -2.05168 5.41707 11.8255 -0.903201 3.78873 -0.0580451 -1.03586 -5.16316 8.19672 4.98675 -5.07127 52.0311 0.289789 0.295638 -0.02258 6381.36
192 100 10 11.1 0.059000000 4.72528 -0.18639 4.58173 4.13717 6.76276 6.11151 4.14624 -0.336622 5.41078 11.5345 -0.291032 -3.15915 0.116539 -6.94788 -5.16316 8.19672 4.98675 -5.07127 52.309892 0.278792 0.288362 -0.00727579 6139.2
193 100 10 11.151 0.051000000 4.47513 -0.250155 4.5812 4.1208 6.76276 5.81231 4.47202 0.325779 5.40616 8.6995 -2.83499 -4.905 0.0973042 -1.74585 -5.16316 8.19672 4.98675 -5.07127 52.538123 0.228231 0.217488 -0.0708746 5814.19
194 100 10 11.211 0.060000000 4.27886 -0.196266 4.57972 4.10547 6.76276 5.52652 9.00071 4.52869 5.42378 6.30731 -2.39219 -3.2711 -0.107461 1.6339 -5.16316 8.19672 4.98675 -4.98957 52.794855 0.256732 0.157683 -0.0598048 5559.2
