datapoint averagetime averagesmooth time timedelta speed speeddelta speedaverage speedaveragetime speedmax speedmaxtime maxspeed maxspeeddelta maxspeedaverage angle angledelta acceleration accelerationsmooth accelerationdelta accelerationmin accelerationmax accelerationmintime accelerationmaxtime distance distancedelta turn turndelta rpm
289 100 10 16.119871997 0.058971216 2.37605 0.230701 1.24611 3.49212 6.21098 5.96839 3.6836 0.0501833 4.19606 -22.6062 3.1485 3.91209 -1.22271 -0.317925 -66.6599 14.7776 5.16982 -5.06798 56.779263 0.140119 -0.565156 0.0787124 3087.03
290 100 10 16.169879155 0.050007158 2.61857 0.24252 1.24619 3.49298 6.21098 5.96839 3.65714 -0.0264613 4.19603 -20.0847 2.52157 4.8497 -0.544432 0.937612 -66.6599 14.7776 5.16982 -5.06798 56.91021 0.130947 -0.502117 0.0630392 3402.11
291 100 10 16.230723251 0.060844096 2.90652 0.287943 1.24628 3.49964 6.21098 5.96839 3.69149 0.0343438 4.196 -17.5629 2.52178 4.73247 0.417243 -0.117236 -66.6599 14.7776 5.16982 -5.06798 57.087054 0.176844 -0.439072 0.0630445 3776.22
292 100 10 16.289366885 0.058643634 3.19724 0.290728 1.24639 3.51167 6.21098 5.96839 3.67561 -0.0158797 4.19597 -14.7342 2.82864 4.95754 1.40169 0.225072 -66.6599 14.7776 5.16982 -5.06798 57.274552 0.187498 -0.368356 0.070716 4153.94
293 100 10 16.340323156 0.050956271 3.44542 0.248175 1.24651 3.52863 6.21098 5.96839 3.72075 0.0451404 4.19594 -12.9532 1.78103 4.87035 2.37894 -0.0871882 -66.6599 14.7776 5.16982 -5.06798 57.450118 0.175566 -0.32383 0.0445258 4476.37
294 100 10 16.399732384 0.059409228 3.73696 0.291543 1.24665 3.54773 6.21098 5.96839 3.72663 0.00588341 4.19592 -10.7931 2.16012 4.90737 3.35847 0.0370225 -66.6599 14.7776 5.16982 -5.06798 57.672128 0.22201 -0.269827 0.0540029 4855.15
295 100 10 16.449919157 0.050186773 3.7448 0.00783753 1.24679 3.56434 6.21098 5.96839 3.791 0.0643732 4.19589 -9.13241 1.66068 0.156167 3.86639 -4.75121 -66.6599 14.7776 5.16982 -5.06798 57.860067 0.187939 -0.22831 0.0415171 4865.33
296 100 10 16.510343993 0.060424836 3.75745 0.0126457 1.24692 3.57912 6.21098 5.96839 3.98296 0.19196 4.19588 -7.95449 1.17792 0.20928 3.72297 0.0531129 -66.6599 14.7776 5.16982 -5.06798 58.08711 0.227043 -0.198862 0.0294481 4881.76
297 100 10 16.57059427 0.060250277 4.00158 0.244136 1.24708 3.59394 6.21098 5.96839 4.38033 0.397361 4.19589 -6.60156 1.35293 4.05203 3.6877 3.84275 -66.6599 14.7776 5.16982 -5.06798 58.328206 0.241096 -0.165039 0.0338232 5198.95
298 100 10 16.630072042 0.059477772 4.29403 0.292452 1.24724 3.60876 6.21098 5.96839 4.21512 -0.165204 4.19589 -6.48015 0.121411 4.91699 3.7564 0.864961 -66.6599 14.7776 5.16982 -5.06798 58.583606 0.2554 -0.162004 0.00303528 5578.91
299 100 10 16.691083209 0.061011167 4.12853 -0.165504 1.2474 3.61954 6.21098 5.96839 4.09152 -0.1236 4.19589 -6.32791 0.152238 -2.71268 3.09392 -7.62968 -66.6599 14.7776 5.16982 -5.06798 58.835492 0.251886 -0.158198 0.00380595 5363.89
300 100 10 16.74965446 0.058571251 3.83448 -0.29405 1.24754 3.62495 6.21098 5.96839 3.71046 -0.381067 4.19586 -5.57814 0.749774 -5.02038 2.10691 -2.3077 -66.6599 14.7776 5.16982 -5.06798 59.060082 0.22459 -0.139453 0.0187443 4981.85
301 100 10 16.800511115 0.050856655 3.58774 -0.246739 1.24767 3.62497 6.21098 5.96839 3.56883 -0.14163 4.19583 -5.38449 0.193648 -4.85165 1.1485 0.168731 -66.6599 14.7776 5.16982 -5.06798 59.242543 0.182461 -0.134612 0.00484119 4661.28
302 100 10 16.861742185 0.06123107 3.29266 -0.295085 1.24779 3.61906 6.21098 5.96839 3.49451 -0.074312 4.19579 -5.94282 -0.558327 -4.8192 0.170828 0.0324467 -66.6599 14.7776 5.16982 -5.06798 59.444156 0.201613 -0.14857 -0.0139582 4277.9
303 100 10 16.919673664 0.057931479 3.09507 -0.197585 1.24789 3.60871 6.21098 5.96839 3.40668 -0.087831 4.19575 -8.25055 -2.30773 -3.41066 -0.657273 1.40854 -66.6599 14.7776 5.16982 -5.06798 59.623458 0.179302 -0.206264 -0.0576933 4021.19
304 100 10 16.979175948 0.059502284 3.0044 -0.0906684 1.24798 3.59454 6.21098 5.96839 2.02588 -1.38081 4.19563 -12.4968 -4.24626 -1.52378 -1.30039 1.88688 -66.6599 14.7776 5.16982 -5.06798 59.802227 0.178769 -0.31242 -0.106156 3903.39
305 100 10 17.02966659 0.050490642 2.75741 -0.24699 1.24807 3.57541 6.21098 5.96839 1.90579 -0.120083 4.1955 -13.2687 -0.771896 -4.89179 -1.80518 -3.36801 -66.6599 14.7776 5.16982 -5.06798 59.941451 0.139224 -0.331718 -0.0192974 3582.5
306 100 10 17.081598981 0.051932391 2.51128 -0.246129 1.24814 3.55088 6.21098 5.96839 1.97442 0.0686298 4.19538 -14.3455 -1.07676 -4.73941 -2.30005 0.152384 -66.6599 14.7776 5.16982 -5.06798 60.071868 0.130417 -0.358637 -0.026919 3262.72
307 100 10 17.139229791 0.05763081 2.2177 -0.293582 1.24819 3.5205 6.21098 5.96839 2.24606 0.271636 4.19527 -20.3869 -6.04142 -5.09418 -3.21467 -0.354772 -66.6599 14.7776 5.16982 -5.09418 60.199676 0.127808 -0.509672 -0.151035 2881.29
308 100 10 17.18990632 0.050676529 1.97112 -0.246579 1.24823 3.48519 6.21098 5.96839 2.74962 0.503559 4.19519 -23.3919 -3.00498 -4.86574 -4.19295 0.228435 -66.6599 14.7776 5.16982 -5.09418 60.2995657 0.0998897 -0.584796 -0.0751244 2560.93
309 100 10 17.249762232 0.059855912 1.74821 -0.222916 1.24826 3.44662 6.21098 5.96839 3.25092 0.5013 4.19514 -23.6586 -0.266767 -3.7242 -4.2941 1.14154 -66.6599 14.7776 5.16982 -5.09418 60.4042067 0.104641 -0.591466 -0.00666916 2271.31
310 100 10 17.311380851 0.061618619 1.91087 0.162657 1.24829 3.41214 6.21098 5.96839 3.39248 0.141567 4.19509 -22.4924 1.16624 2.63975 -3.52809 6.36395 -66.6599 14.7776 5.16982 -5.09418 60.5219517 0.117745 -0.56231 0.0291561 2482.64
311 100 10 17.369078156 0.057697305 2.15673 0.245867 1.24834 3.38259 6.21098 5.96839 3.50009 0.107607 4.19506 -21.9343 0.55804 4.26133 -2.61679 1.62159 -66.6599 14.7776 5.16982 -5.09418 60.6463897 0.124438 -0.548359 0.013951 2802.08
312 100 10 17.41958707 0.050508914 2.40664 0.249903 1.24841 3.35801 6.21098 5.96839 3.63937 0.139274 4.19503 -19.5445 2.3898 4.9477 -1.6401 0.686361 -66.6599 14.7776 5.16982 -5.09418 60.7679467 0.121557 -0.488614 0.0597449 3126.76
313 100 10 17.46971746 0.05013039 2.64823 0.241591 1.24849 3.33878 6.21098 5.96839 3.57997 -0.0593915 4.19499 -18.4403 1.10427 4.81925 -0.817109 -0.128448 -66.6599 14.7776 5.16982 -5.09418 60.9007037 0.132757 -0.461007 0.0276069 3440.64
314 100 10 17.520083495 0.050366035 2.87093 0.222702 1.24857 3.32468 6.21098 5.96839 3.68052 0.10055 4.19496 -15.8617 2.57856 4.42168 -0.222563 -0.397572 -66.6599 14.7776 5.16982 -5.09418 61.0453007 0.144597 -0.396543 0.0644641 3729.98
315 100 10 17.5701679 0.050084405 3.11785 0.246922 1.24868 3.31554 6.21098 5.96839 3.80224 0.121718 4.19494 -13.5929 2.26882 4.93011 0.759628 0.508437 -66.6599 14.7776 5.16982 -5.09418 61.2014567 0.156156 -0.339822 0.0567204 4050.79
316 100 10 17.628751919 0.058584019 3.40876 0.29091 1.2488 3.31175 6.21098 5.96839 4.66661 0.864369 4.19497 -11.1149 2.47801 4.96569 1.73014 0.0355757 -66.6599 14.7776 5.16982 -5.09418 61.4011557 0.199699 -0.277872 0.0619502 4428.74
317 100 10 17.680014491 0.051262572 3.65641 0.247648 1.24893 3.31289 6.21098 5.96839 5.00276 0.336154 4.19501 -9.81578 1.29911 4.83096 2.72265 -0.134727 -66.6599 14.7776 5.16982 -5.09418 61.5885927 0.187437 -0.245394 0.0324777 4750.49
318 100 10 17.740027234 0.060012743 3.95276 0.296355 1.24908 3.31773 6.21098 5.96839 5.1668 0.164035 4.19507 -9.09593 0.719849 4.9382 3.70305 0.107236 -66.6599 14.7776 5.16982 -5.09418 61.8258087 0.237216 -0.227398 0.0179962 5135.52
319 100 10 17.798708916 0.058681682 4.24221 0.289443 1.24924 3.32645 6.21098 5.96839 5.29998 0.13318 4.19513 -8.41399 0.681937 4.93242 4.56871 -0.0057761 -66.6599 14.7776 5.16982 -5.09418 62.0747487 0.24894 -0.21035 0.0170484 5511.58
320 100 10 17.850052096 0.05134318 4.49128 0.249073 1.24942 3.33926 6.21098 5.96839 5.36663 0.0666491 4.19519 -8.75544 -0.341449 4.85114 4.78985 -0.0812798 -66.6599 14.7776 5.16982 -5.09418 62.3053457 0.230597 -0.218886 -0.00853622 5835.18
321 100 10 17.900137941 0.050085845 4.7345 0.243219 1.24961 3.35467 6.21098 5.96839 6.02013 0.653502 4.19529 -9.27267 -0.517233 4.85605 4.84932 0.00490871 -66.6599 14.7776 5.16982 -5.09418 62.5424767 0.237131 -0.231817 -0.0129308 6151.17
322 100 10 17.95963632 0.059498379 5.02943 0.294932 1.24982 3.37176 6.21098 5.96839 6.53994 0.519809 4.19542 -9.28806 -0.0153905 4.95698 4.85025 0.100931 -66.6599 14.7776 5.16982 -5.09418 62.8417197 0.299243 -0.232202 -0.000384763 6534.36
323 100 10 18.020207043 0.060570723 5.32415 0.294719 1.25005 3.39281 6.21098 5.96839 6.66417 0.124231 4.19556 -9.76704 -0.478977 4.8657 4.85489 -0.0912774 -66.6599 14.7776 5.16982 -5.09418 63.1642077 0.322488 -0.244176 -0.0119744 6917.26
324 100 10 18.070565175 0.050358132 5.56733 0.243179 1.25028 3.41873 6.21098 5.96839 6.41766 -0.246507 4.19568 -9.73569 0.0313514 4.829 4.89563 -0.0367061 -66.6599 14.7776 5.16982 -5.09418 63.4445677 0.28036 -0.243392 0.000783786 7233.21
325 100 10 18.121385382 0.050820207 5.61303 0.0456972 1.25052 3.44415 6.21098 5.96839 5.8496 -0.568068 4.19577 -9.71129 0.0244009 0.899194 4.49253 -3.9298 -66.6599 14.7776 5.16982 -5.09418 63.7298227 0.285255 -0.242782 0.000610024 7292.58
326 100 10 18.179398749 0.058013367 5.32333 -0.289693 1.25075 3.4657 6.21098 5.96839 5.17585 -0.67375 4.19582 -8.97047 0.740813 -4.99355 3.49661 -5.89275 -66.6599 14.7776 5.16982 -5.09418 64.0386477 0.308825 -0.224262 0.0185203 6916.2
327 100 10 18.229754065 0.050355316 5.07684 -0.246496 1.25096 3.48771 6.21098 5.96839 4.92484 -0.251002 4.19586 -9.04317 -0.0726974 -4.89514 2.524 0.0984164 -66.6599 14.7776 5.16982 -5.09418 64.2942937 0.255646 -0.226079 -0.00181744 6595.95
328 100 10 18.280238403 0.050484338 4.83423 -0.242612 1.25115 3.5068 6.21098 5.96839 4.49164 -0.433207 4.19588 -7.71612 1.32705 -4.8057 1.54961 0.089442 -66.6599 14.7776 5.16982 -5.09418 64.5383467 0.244053 -0.192903 0.0331762 6280.74
329 100 10 18.339177907 0.058939504 4.53827 -0.295952 1.25134 3.51999 6.21098 5.96839 4.25479 -0.236846 4.19588 -5.32381 2.39232 -5.02128 0.55424 -0.215586 -66.6599 14.7776 5.16982 -5.09418 64.8058307 0.267484 -0.133095 0.059808 5896.23
330 100 10 18.389210281 0.050032374 4.29506 -0.243212 1.2515 3.52828 6.21098 5.96839 3.94539 -0.309404 4.19587 -2.72202 2.60179 -4.8611 -0.416984 0.160185 -66.6599 14.7776 5.16982 -5.09418 65.0207227 0.214892 -0.0680504 0.0650447 5580.25
331 100 10 18.439403101 0.05019282 4.0483 -0.246758 1.25166 3.53113 6.21098 5.96839 3.75523 -0.190155 4.19584 -1.63898 1.08304 -4.91619 -1.39421 -0.0550943 -66.6599 14.7776 5.16982 -5.09418 65.2239187 0.203196 -0.0409745 0.0270759 5259.65
332 100 10 18.489875504 0.050472403 3.80134 -0.246961 1.2518 3.52884 6.21098 5.96839 3.59471 -0.160517 4.19581 -0.353241 1.28574 -4.89299 -2.37921 0.0231983 -66.6599 14.7776 5.16982 -5.09418 65.4157817 0.191863 -0.00883102 0.0321435 4938.8
333 100 10 18.549145821 0.059270317 3.56024 -0.241105 1.25192 3.52169 6.21098 5.96839 3.51443 -0.0802804 4.19577 0.8995 1.25274 -4.06789 -3.27257 0.8251 -66.6599 14.7776 5.16982 -5.09418 65.6267977 0.211016 0.0224875 0.0313185 4625.55
334 100 10 18.599169299 0.050023478 3.48639 -0.0738485 1.25205 3.51082 6.21098 5.96839 3.4669 -0.047538 4.19573 0.0874626 -0.812037 -1.47628 -3.90309 2.59162 -66.6599 14.7776 5.16982 -5.09418 65.8011987 0.174401 0.00218656 -0.0203009 4529.6
335 100 10 18.660191058 0.061021759 3.44785 -0.038543 1.25217 3.50064 6.21098 5.96839 3.25291 -0.213982 4.19568 -2.63 -2.71746 -0.631627 -4.05617 0.84465 -66.6599 14.7776 5.16982 -5.09418 66.0115927 0.210394 -0.06575 -0.0679365 4479.52
336 100 10 18.720956211 0.060765153 3.3137 -0.134143 1.25228 3.49154 6.21098 5.96839 3.18624 -0.0666734 4.19563 -5.13844 -2.50844 -2.20757 -3.77758 -1.57594 -66.6599 14.7776 5.16982 -5.09418 66.2129507 0.201358 -0.128461 -0.0627109 4305.24
337 100 10 18.78005789 0.059101679 3.2181 -0.0956013 1.25239 3.48397 6.21098 5.96839 3.27376 0.0875216 4.19558 -10.2731 -5.13467 -1.61757 -3.44982 0.589993 -66.6599 14.7776 5.16982 -5.09418 66.4031457 0.190195 -0.256828 -0.128367 4181.03
338 100 10 18.839403438 0.059345548 3.24871 0.0306077 1.2525 3.47916 6.21098 5.96839 3.51064 0.236878 4.19554 -13.5695 -3.29644 0.515754 -2.91767 2.13333 -66.6599 14.7776 5.16982 -5.09418 66.5959417 0.192796 -0.339239 -0.082411 4220.8
339 100 10 18.890018176 0.050614738 3.37805 0.129341 1.25262 3.47803 6.21098 5.96839 3.73298 0.222336 4.19551 -16.2165 -2.64696 2.5554 -2.16001 2.03965 -66.6599 14.7776 5.16982 -5.09418 66.7669207 0.170979 -0.405413 -0.0661741 4388.84
340 100 10 18.940344627 0.050326451 3.13406 -0.243991 1.25272 3.47617 6.21098 5.96839 3.717 -0.015975 4.19549 -18.5637 -2.34718 -4.84816 -2.15871 -7.40357 -66.6599 14.7776 5.16982 -5.09418 66.9246467 0.157726 -0.464092 -0.0586795 4071.84
341 100 10 18.99054468 0.050200053 3.38241 0.248347 1.25284 3.47818 6.21098 5.96839 3.67513 -0.0418672 4.19546 -19.1984 -0.634733 4.94715 -1.17238 9.79532 -66.6599 14.7776 5.16982 -5.09418 67.0944437 0.169797 -0.47996 -0.0158683 4394.5
342 100 10 19.04962031 0.05907563 3.57819 0.195785 1.25296 3.48322 6.21098 5.96839 3.98794 0.312805 4.19545 -19.4475 -0.249125 3.31414 -0.351665 -1.63301 -66.6599 14.7776 5.16982 -5.09418 67.3058277 0.211384 -0.486189 -0.00622812 4648.87
343 100 10 19.100149576 0.050529266 3.33037 -0.247817 1.25308 3.48653 6.21098 5.96839 3.32633 -0.661613 4.1954 -19.4494 -0.00183702 -4.90442 -0.435318 -8.21855 -66.6599 14.7776 5.16982 -5.09418 67.4741087 0.168281 -0.486234 -4.59254e-05 4326.9
344 100 10 19.159183159 0.059033583 3.04009 -0.290281 1.25318 3.48992 6.21098 5.96839 3.51323 0.186903 4.19536 -20.8383 -1.38895 -4.91722 -0.779412 -0.0128066 -66.6599 14.7776 5.16982 -5.09418 67.6535767 0.179468 -0.520958 -0.0347237 3949.76
345 100 10 19.209240653 0.050057494 2.7937 -0.246398 1.25326 3.49242 6.21098 5.96839 3.78221 0.268983 4.19534 -19.9809 0.857389 -4.9223 -1.20848 -0.00507633 -66.6599 14.7776 5.16982 -5.09418 67.7934217 0.139845 -0.499523 0.0214347 3629.64
346 100 10 19.259388802 0.050148149 2.94204 0.148348 1.25335 3.49939 6.21098 5.96839 4.13492 0.352708 4.19534 -19.165 0.815917 2.9582 -0.691903 7.8805 -66.6599 14.7776 5.16982 -5.09418 67.9409597 0.147538 -0.479126 0.0203979 3822.37
347 100 10 19.31087182 0.051483018 3.19004 0.248 1.25346 3.51173 6.21098 5.96839 4.50498 0.37006 4.19535 -18.0357 1.12932 4.81712 -0.0484332 1.85892 -66.6599 14.7776 5.16982 -5.09418 68.1051927 0.164233 -0.450892 0.0282331 4144.58
348 100 10 19.36089341 0.05002159 3.4348 0.244755 1.25358 3.52901 6.21098 5.96839 5.27155 0.766568 4.19541 -16.9752 1.06047 4.89298 0.38929 0.0758624 -66.6599 14.7776 5.16982 -5.09418 68.2770067 0.171814 -0.424381 0.0265118 4462.57
349 100 10 19.419019417 0.058126007 3.72544 0.290642 1.25372 3.54769 6.21098 5.96839 4.95412 -0.31743 4.19545 -16.2916 0.683638 5.0002 0.633769 0.107219 -66.6599 14.7776 5.16982 -5.09418 68.4935517 0.216545 -0.40729 0.0170909 4840.18
350 100 10 19.48211108 0.063091663 4.02123 0.295793 1.25387 3.5669 6.21098 5.96839 4.59897 -0.355147 4.19548 -14.1399 2.15168 4.68831 1.58742 -0.311892 -66.6599 14.7776 5.16982 -5.09418 68.7472577 0.253706 -0.353498 0.0537921 5224.48
351 100 10 19.539893056 0.057781976 4.31937 0.298139 1.25404 3.59203 6.21098 5.96839 4.23413 -0.364835 4.19548 -9.57303 4.56687 5.15972 1.60867 0.471414 -66.6599 14.7776 5.16982 -5.09418 68.9968397 0.249582 -0.239326 0.114172 5611.83
352 100 10 19.590205076 0.05031202 4.1851 -0.134273 1.2542 3.61487 6.21098 5.96839 3.98298 -0.251151 4.19547 -7.81613 1.75691 -2.66881 1.01038 -7.82853 -66.6599 14.7776 5.16982 -5.09418 69.2074007 0.210561 -0.195403 0.0439227 5437.38
353 100 10 19.640359177 0.050154101 4.01536 -0.169735 1.25435 3.63405 6.21098 5.96839 3.80017 -0.182817 4.19544 -5.8777 1.93842 -3.38428 1.16239 -0.715472 -66.6599 14.7776 5.16982 -5.09418 69.4087877 0.201387 -0.146943 0.0484606 5216.86
354 100 10 19.690397887 0.05003871 3.77634 -0.239029 1.25449 3.64839 6.21098 5.96839 3.61818 -0.181981 4.19541 -3.77966 2.09804 -4.77688 1.17643 -1.3926 -66.6599 14.7776 5.16982 -5.09418 69.5977507 0.188963 -0.0944916 0.052451 4906.31
355 100 10 19.74937611 0.058978223 3.60017 -0.176167 1.25462 3.658 6.21098 5.96839 3.58641 -0.0317702 4.19538 -0.824202 2.95546 -2.98699 1.36996 1.78989 -66.6599 14.7776 5.15972 -5.09418 69.8100827 0.212332 -0.0206051 0.0738866 4677.42
356 100 10 19.809285366 0.059909256 3.44695 -0.15322 1.25474 3.66365 6.21098 5.96839 3.32379 -0.262622 4.19533 -0.270075 0.554127 -2.55754 0.818385 0.429446 -66.6599 14.7776 5.15972 -5.09418 70.0165867 0.206504 -0.00675187 0.0138532 4478.36
357 100 10 19.859974503 0.050689137 3.32273 -0.124215 1.25485 3.66513 6.21098 5.96839 3.18204 -0.14175 4.19528 -0.11234 0.157735 -2.45052 0.0916207 0.107019 -66.6599 14.7776 5.15972 -5.09418 70.1850127 0.168426 -0.00280849 0.00394338 4316.97
358 100 10 19.918264124 0.058289621 3.18137 -0.141359 1.25496 3.66273 6.21098 5.96839 3.07928 -0.10276 4.19521 -0.550764 -0.438425 -2.42512 -0.640189 0.0254069 -66.6599 14.7776 5.15972 -5.09418 70.3704537 0.185441 -0.0137691 -0.0109606 4133.32
359 100 10 19.96980807 0.051543946 3.08225 -0.0991263 1.25506 3.65637 6.21098 5.96839 3.06157 -0.0177117 4.19515 -2.7403 -2.18953 -1.92314 -1.33252 0.501974 -66.6599 14.7776 5.15972 -5.09418 70.5293247 0.158871 -0.0685075 -0.0547384 4004.53
360 100 10 20.019946043 0.050137973 2.83386 -0.248391 1.25514 3.6446 6.21098 5.96839 2.98254 -0.0790313 4.19509 -6.04136 -3.30106 -4.95415 -2.29677 -3.03101 -66.6599 14.7776 5.15972 -5.09418 70.6714087 0.142084 -0.151034 -0.0825265 3681.81
361 100 10 20.070157519 0.050211476 2.80648 -0.0273714 1.25523 3.62963 6.21098 5.96839 2.79734 -0.185196 4.19501 -8.54702 -2.50566 -0.545123 -2.86725 4.40903 -66.6599 14.7776 5.15972 -5.09418 70.8123267 0.140918 -0.213676 -0.0626416 3646.25
362 100 10 20.129367997 0.059210478 2.70468 -0.101801 1.25531 3.6107 6.21098 5.96839 1.96645 -0.830895 4.19489 -11.2843 -2.73729 -1.71931 -2.7723 -1.17419 -66.6599 14.7776 5.15972 -5.09418 70.9724727 0.160146 -0.282108 -0.0684322 3513.99
363 100 10 20.189662722 0.060294725 2.41189 -0.292799 1.25537 3.58636 6.21098 5.96839 1.60276 -0.36369 4.19474 -14.7138 -3.42944 -4.85612 -2.91949 -3.13681 -66.6599 14.7776 5.15972 -5.09418 71.1178967 0.145424 -0.367844 -0.0857361 3133.58
364 100 10 20.240291923 0.050629201 2.16263 -0.249252 1.25542 3.5566 6.21098 5.96839 1.49753 -0.105229 4.1946 -20.1775 -5.46379 -4.92308 -2.93411 -0.0669583 -66.6599 14.7776 5.15972 -5.09418 71.2273887 0.109492 -0.504439 -0.136595 2809.75
365 100 10 20.298969157 0.058677234 2.16113 -0.00150585 1.25547 3.52435 6.21098 5.96839 1.47127 -0.0262585 4.19445 -25.9751 -5.79756 -0.0256633 -2.63798 4.89742 -66.6599 14.7776 5.15972 -5.09418 71.3541977 0.126809 -0.649378 -0.144939 2807.79
366 100 10 20.349770293 0.050801136 1.98252 -0.178613 1.25551 3.48788 6.21098 5.96839 1.42378 -0.047495 4.19429 -25.2519 0.72325 -3.51592 -2.73381 -3.49025 -66.6599 14.7776 5.15972 -5.09418 71.4549117 0.100714 -0.631296 0.0180812 2575.73
367 100 10 20.399970857 0.050200564 2.18122 0.198707 1.25556 3.45097 6.21098 5.96839 4.69767 3.27389 4.19432 -24.8681 0.383751 3.95827 -2.09294 7.47418 -66.6599 14.7776 5.15972 -5.09418 71.5644107 0.109499 -0.621703 0.00959378 2833.9
368 100 10 20.459991025 0.060020168 1.88701 -0.294209 1.2556 3.41015 6.21098 5.72307 6.22778 1.53012 4.19443 -29.7495 -4.88141 -4.90183 -2.34061 -8.86009 -66.6599 14.7776 5.15972 -5.09418 71.6776697 0.113259 -0.743738 -0.122035 2451.65
369 100 10 20.520238838 0.060247813 1.8132 -0.0738156 1.25563 3.37106 6.21098 5.61303 6.60986 0.382083 4.19457 -29.0186 0.73087 -1.2252 -2.27081 3.67663 -66.6599 14.7776 5.15972 -5.09418 71.7869107 0.109241 -0.725466 0.0182717 2355.75
370 100 10 20.570308588 0.05006975 2.01167 0.198476 1.25567 3.33691 6.21098 5.61303 6.88104 0.271171 4.19471 -28.6662 0.352473 3.96399 -1.379 5.18919 -66.6599 14.7776 5.15972 -5.09418 71.8876347 0.100724 -0.716654 0.00881183 2613.62
371 100 10 20.620908029 0.050599441 2.25847 0.246792 1.25572 3.3077 6.21098 5.61303 7.23467 0.353632 4.19488 -27.7084 0.957758 4.87737 -0.83675 0.913381 -66.6599 14.7776 5.15972 -5.09418 72.0019117 0.114277 -0.69271 0.023944 2934.25
372 100 10 20.671980779 0.05107275 2.50116 0.242698 1.25579 3.2838 6.21098 5.61303 7.58922 0.354548 4.19507 -26.3473 1.36116 4.75201 -0.189618 -0.125358 -66.6599 14.7776 5.15972 -5.09418 72.1296527 0.127741 -0.658681 0.0340289 3249.57
373 100 10 20.730186976 0.058206197 2.7972 0.296038 1.25588 3.26536 6.21098 5.61303 7.79935 0.210137 4.19526 -23.8191 2.5282 5.08602 0.804596 0.334007 -66.6599 14.7776 5.15972 -5.09418 72.2924667 0.162814 -0.595476 0.0632049 3634.19
374 100 10 20.789598604 0.059411628 3.08893 0.29173 1.25598 3.25227 6.21098 5.61303 8.9675 1.16815 4.19553 -21.841 1.97806 4.91033 1.78794 -0.175691 -66.6599 14.7776 5.15972 -5.09418 72.4759857 0.183519 -0.546025 0.0494514 4013.22
375 100 10 20.840006783 0.050408179 3.3374 0.248466 1.25609 3.24462 6.21098 5.61303 9.55035 0.582851 4.19582 -19.6962 2.14476 4.92908 2.28341 0.0187516 -66.6599 14.7776 5.15972 -5.09418 72.6442177 0.168232 -0.492406 0.0536191 4336.03
376 100 10 20.899121454 0.059114671 3.62686 0.289464 1.25622 3.24228 6.21098 5.61303 9.71131 0.160962 4.19612 -16.4621 3.23415 4.89664 3.12467 -0.0324323 -66.6599 14.7776 5.15972 -5.09418 72.8586187 0.214401 -0.411552 0.0808537 4712.11
377 100 10 20.959848687 0.060727233 3.92364 0.296782 1.25637 3.24589 6.21098 5.61303 9.87251 0.161195 4.19643 -14.5814 1.88067 4.88713 3.21755 -0.00951214 -66.6599 14.7776 5.15972 -5.09418 73.0968907 0.238272 -0.364536 0.0470167 5097.69
378 100 10 21.020377842 0.060529155 4.21829 0.294642 1.25653 3.25487 6.21098 5.61303 9.83704 -0.0354632 4.19674 -12.2554 2.32605 4.86777 4.19451 -0.0193667 -66.6599 14.7776 5.15972 -5.09418 73.3522197 0.255329 -0.306384 0.0581513 5480.5
379 100 10 21.07040276 0.050024918 4.46512 0.246836 1.25671 3.26927 6.21098 5.61303 9.74902 -0.0880243 4.19705 -10.1858 2.0696 4.93426 4.81046 0.0664896 -66.6599 14.7776 5.15972 -5.09418 73.5755867 0.223367 -0.254644 0.0517399 5801.19
380 100 10 21.130031347 0.059628587 4.75884 0.293715 1.2569 3.28777 6.21098 5.61303 9.65754 -0.0914795 4.19735 -6.39652 3.78925 4.92575 4.90663 -0.00850573 -66.6599 14.7776 5.15972 -5.09418 73.8593497 0.283763 -0.159913 0.0947313 6182.79
381 100 10 21.180106312 0.050074965 5.0044 0.245561 1.2571 3.31119 6.21098 5.61303 9.20759 -0.449946 4.19762 -4.24808 2.14845 4.90387 4.90928 -0.0218793 -66.6599 14.7776 5.15972 -5.09418 74.1099447 0.250595 -0.106202 0.0537112 6501.83
382 100 10 21.239222039 0.059115727 5.29521 0.290808 1.25733 3.33997 6.21098 5.61303 7.46694 -1.74066 4.1978 -2.07117 2.1769 4.9193 4.92601 0.0154334 -66.6599 14.7776 5.15972 -5.09418 74.4229747 0.31303 -0.0517794 0.0544225 6879.66
383 100 10 21.289969095 0.050747056 5.54192 0.246719 1.25756 3.37414 6.21098 5.61303 7.0242 -0.442733 4.19796 -0.170864 1.90031 4.86174 4.90359 -0.0575656 -66.6599 14.7776 5.15972 -5.09418 74.7042107 0.281236 -0.0042716 0.0475078 7200.2
384 100 10 21.349233044 0.059263949 5.83437 0.292449 1.25781 3.41371 6.21098 5.83437 6.75148 -0.272725 4.1981 2.01406 2.18493 4.93469 4.90602 0.0729565 -66.6599 14.7776 5.15972 -5.09418 75.0499787 0.345768 0.0503515 0.0546231 7580.16
385 100 10 21.399850629 0.050617585 6.08444 0.250062 1.25808 3.45869 6.21098 6.08444 6.20344 -0.548039 4.19821 3.24335 1.22929 4.94023 4.90714 0.00553473 -66.6599 14.7776 5.15972 -5.09418 75.3579587 0.30798 0.0810838 0.0307323 7905.05
